id,uid,date,attendance,time_valid,neutral_site,conference_competition,play_by_play_available,recent,start_date,broadcast,highlights,notes_type,notes_headline,broadcast_market,broadcast_name,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,home_linescores,home_records,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,away_linescores,away_records,game_id,season,season_type,venue_address_state,status_type_alt_detail,game_json,game_json_url,game_date_time,game_date,PBP,team_box,player_box
401705593,s:40~l:46~e:401705593~c:401705593,2025-03-23T02:00Z,16911.0,True,False,False,True,False,2025-03-23T02:00Z,NBA TV,[],,,national,NBA TV,1,STD,5310,Golden 1 Center,Sacramento,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,5a2d81,6a7a82,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,108,False,"[{'displayValue': '25', 'period': 1.0, 'value': 25.0}
 {'displayValue': '36', 'period': 2.0, 'value': 36.0}
 {'displayValue': '28', 'period': 3.0, 'value': 28.0}
 {'displayValue': '19', 'period': 4.0, 'value': 19.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '35-35', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '18-17', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '17-18', 'type': 'road'}]",15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,00471b,eee1c6,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,114,True,"[{'displayValue': '17', 'period': 1.0, 'value': 17.0}
 {'displayValue': '32', 'period': 2.0, 'value': 32.0}
 {'displayValue': '37', 'period': 3.0, 'value': 37.0}
 {'displayValue': '28', 'period': 4.0, 'value': 28.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '40-30', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '24-12', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '16-18', 'type': 'road'}]",401705593,2025,2,CA,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401705593.json,2025-03-22 22:00:00-04:00,2025-03-22,True,True,True
401705592,s:40~l:46~e:401705592~c:401705592,2025-03-23T00:00Z,19812.0,True,False,False,True,False,2025-03-23T00:00Z,,[],,,home,MNMT2,1,STD,1830,Madison Square Garden,New York,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,1d428a,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,122,True,"[{'displayValue': '31', 'period': 1.0, 'value': 31.0}
 {'displayValue': '35', 'period': 2.0, 'value': 35.0}
 {'displayValue': '26', 'period': 3.0, 'value': 26.0}
 {'displayValue': '30', 'period': 4.0, 'value': 30.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '44-26', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '23-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '21-15', 'type': 'road'}]",27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,e31837,002b5c,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,103,False,"[{'displayValue': '21', 'period': 1.0, 'value': 21.0}
 {'displayValue': '20', 'period': 2.0, 'value': 20.0}
 {'displayValue': '35', 'period': 3.0, 'value': 35.0}
 {'displayValue': '27', 'period': 4.0, 'value': 27.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '15-55', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-27', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-28', 'type': 'road'}]",401705592,2025,2,NY,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401705592.json,2025-03-22 20:00:00-04:00,2025-03-22,True,True,True
401705591,s:40~l:46~e:401705591~c:401705591,2025-03-22T23:00Z,17864.0,True,False,False,True,False,2025-03-22T23:00Z,NBA TV,[],,,national,NBA TV,1,STD,1827,State Farm Arena,Atlanta,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,c8102e,fdb927,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,124,True,"[{'displayValue': '40', 'period': 1.0, 'value': 40.0}
 {'displayValue': '29', 'period': 2.0, 'value': 29.0}
 {'displayValue': '29', 'period': 3.0, 'value': 29.0}
 {'displayValue': '26', 'period': 4.0, 'value': 26.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '34-36', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '18-17', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '16-19', 'type': 'road'}]",9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,fdb927,1d428a,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,115,False,"[{'displayValue': '23', 'period': 1.0, 'value': 23.0}
 {'displayValue': '34', 'period': 2.0, 'value': 34.0}
 {'displayValue': '24', 'period': 3.0, 'value': 24.0}
 {'displayValue': '34', 'period': 4.0, 'value': 34.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '41-30', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '23-14', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '18-16', 'type': 'road'}]",401705591,2025,2,GA,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401705591.json,2025-03-22 19:00:00-04:00,2025-03-22,True,True,True
401705590,s:40~l:46~e:401705590~c:401705590,2025-03-22T21:00Z,17274.0,True,False,False,True,False,2025-03-22T21:00Z,,[],,,home,FanDuel SN IN,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,002d62,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,108,True,"[{'displayValue': '28', 'period': 1.0, 'value': 28.0}
 {'displayValue': '33', 'period': 2.0, 'value': 33.0}
 {'displayValue': '29', 'period': 3.0, 'value': 29.0}
 {'displayValue': '18', 'period': 4.0, 'value': 18.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '41-29', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '23-10', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '18-19', 'type': 'road'}]",17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,True,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,103,False,"[{'displayValue': '25', 'period': 1.0, 'value': 25.0}
 {'displayValue': '27', 'period': 2.0, 'value': 27.0}
 {'displayValue': '18', 'period': 3.0, 'value': 18.0}
 {'displayValue': '33', 'period': 4.0, 'value': 33.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '23-48', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-22', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '12-26', 'type': 'road'}]",401705590,2025,2,IN,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401705590.json,2025-03-22 17:00:00-04:00,2025-03-22,True,True,True
401705589,s:40~l:46~e:401705589~c:401705589,2025-03-22T02:30Z,17927.0,True,False,False,True,False,2025-03-22T02:30Z,NBA TV,[],,,national,NBA TV,1,STD,10642,Intuit Dome,Inglewood,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,12173f,c8102e,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,128,True,"[{'displayValue': '29', 'period': 1.0, 'value': 29.0}
 {'displayValue': '31', 'period': 2.0, 'value': 31.0}
 {'displayValue': '36', 'period': 3.0, 'value': 36.0}
 {'displayValue': '32', 'period': 4.0, 'value': 32.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '40-30', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '25-10', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '15-20', 'type': 'road'}]",29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5d76a9,12173f,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,108,False,"[{'displayValue': '31', 'period': 1.0, 'value': 31.0}
 {'displayValue': '35', 'period': 2.0, 'value': 35.0}
 {'displayValue': '16', 'period': 3.0, 'value': 16.0}
 {'displayValue': '26', 'period': 4.0, 'value': 26.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '43-28', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '25-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '18-17', 'type': 'road'}]",401705589,2025,2,CA,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401705589.json,2025-03-21 22:30:00-04:00,2025-03-21,True,True,True
401705587,s:40~l:46~e:401705587~c:401705587,2025-03-22T02:00Z,17071.0,True,False,False,True,False,2025-03-22T02:00Z,,[],,,home,Arizona's Family 3TV,1,STD,1949,Mortgage Matchup Center,Phoenix,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,29127a,e56020,True,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,123,True,"[{'displayValue': '35', 'period': 1.0, 'value': 35.0}
 {'displayValue': '27', 'period': 2.0, 'value': 27.0}
 {'displayValue': '36', 'period': 3.0, 'value': 36.0}
 {'displayValue': '25', 'period': 4.0, 'value': 25.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '34-37', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '22-13', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '12-24', 'type': 'road'}]",5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,860038,bc945c,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,112,False,"[{'displayValue': '34', 'period': 1.0, 'value': 34.0}
 {'displayValue': '17', 'period': 2.0, 'value': 17.0}
 {'displayValue': '28', 'period': 3.0, 'value': 28.0}
 {'displayValue': '33', 'period': 4.0, 'value': 33.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '56-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '30-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '26-9', 'type': 'road'}]",401705587,2025,2,AZ,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401705587.json,2025-03-21 22:00:00-04:00,2025-03-21,True,True,True
401705588,s:40~l:46~e:401705588~c:401705588,2025-03-22T02:00Z,17410.0,True,False,False,True,False,2025-03-22T02:00Z,,[],,,home,BlazerVision,1,STD,3423,Moda Center,Portland,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,e03a3e,000000,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,128,True,"[{'displayValue': '30', 'period': 1.0, 'value': 30.0}
 {'displayValue': '24', 'period': 2.0, 'value': 24.0}
 {'displayValue': '34', 'period': 3.0, 'value': 34.0}
 {'displayValue': '40', 'period': 4.0, 'value': 40.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '32-39', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '20-16', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '12-23', 'type': 'road'}]",7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0e2240,fec524,True,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,109,False,"[{'displayValue': '30', 'period': 1.0, 'value': 30.0}
 {'displayValue': '29', 'period': 2.0, 'value': 29.0}
 {'displayValue': '23', 'period': 3.0, 'value': 23.0}
 {'displayValue': '27', 'period': 4.0, 'value': 27.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '44-27', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '23-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '21-16', 'type': 'road'}]",401705588,2025,2,OR,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401705588.json,2025-03-21 22:00:00-04:00,2025-03-21,True,True,True
401705586,s:40~l:46~e:401705586~c:401705586,2025-03-22T01:30Z,18175.0,True,False,False,True,False,2025-03-22T01:30Z,,[],,,home,KJZZ-TV,1,STD,3093,Delta Center,Salt Lake City,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,000000,79a3dc,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,99,False,"[{'displayValue': '21', 'period': 1.0, 'value': 21.0}
 {'displayValue': '30', 'period': 2.0, 'value': 30.0}
 {'displayValue': '24', 'period': 3.0, 'value': 24.0}
 {'displayValue': '24', 'period': 4.0, 'value': 24.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '16-55', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-27', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-28', 'type': 'road'}]",2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,008348,ffffff,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,121,True,"[{'displayValue': '35', 'period': 1.0, 'value': 35.0}
 {'displayValue': '25', 'period': 2.0, 'value': 25.0}
 {'displayValue': '29', 'period': 3.0, 'value': 29.0}
 {'displayValue': '32', 'period': 4.0, 'value': 32.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '51-19', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '24-12', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '27-7', 'type': 'road'}]",401705586,2025,2,UT,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401705586.json,2025-03-21 21:30:00-04:00,2025-03-21,True,True,True
401705585,s:40~l:46~e:401705585~c:401705585,2025-03-22T00:30Z,20071.0,True,False,False,True,False,2025-03-22T00:30Z,,[],,,home,KFAA-TV,1,STD,516,American Airlines Center,Dallas,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0064b1,bbc4ca,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,123,True,"[{'displayValue': '35', 'period': 1.0, 'value': 35.0}
 {'displayValue': '25', 'period': 2.0, 'value': 25.0}
 {'displayValue': '31', 'period': 3.0, 'value': 31.0}
 {'displayValue': '32', 'period': 4.0, 'value': 32.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '34-37', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '20-16', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '14-21', 'type': 'road'}]",8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,1d428a,c8102e,True,5311,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,117,False,"[{'displayValue': '27', 'period': 1.0, 'value': 27.0}
 {'displayValue': '27', 'period': 2.0, 'value': 27.0}
 {'displayValue': '29', 'period': 3.0, 'value': 29.0}
 {'displayValue': '34', 'period': 4.0, 'value': 34.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '39-32', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '18-16', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '21-16', 'type': 'road'}]",401705585,2025,2,TX,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401705585.json,2025-03-21 20:30:00-04:00,2025-03-21,True,True,True
401705581,s:40~l:46~e:401705581~c:401705581,2025-03-22T00:00Z,19700.0,True,False,False,True,False,2025-03-22T00:00Z,NBA TV,[],,,national,NBA TV,1,STD,3438,Kaseya Center,Miami,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,98002e,000000,True,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,98,False,"[{'displayValue': '27', 'period': 1.0, 'value': 27.0}
 {'displayValue': '32', 'period': 2.0, 'value': 32.0}
 {'displayValue': '21', 'period': 3.0, 'value': 21.0}
 {'displayValue': '18', 'period': 4.0, 'value': 18.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '29-41', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-19', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '14-22', 'type': 'road'}]",10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,ce1141,000000,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,102,True,"[{'displayValue': '23', 'period': 1.0, 'value': 23.0}
 {'displayValue': '28', 'period': 2.0, 'value': 28.0}
 {'displayValue': '27', 'period': 3.0, 'value': 27.0}
 {'displayValue': '24', 'period': 4.0, 'value': 24.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '46-25', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '26-10', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '20-15', 'type': 'road'}]",401705581,2025,2,FL,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401705581.json,2025-03-21 20:00:00-04:00,2025-03-21,True,True,True
401705582,s:40~l:46~e:401705582~c:401705582,2025-03-22T00:00Z,18978.0,True,False,False,True,False,2025-03-22T00:00Z,,[],,,home,FanDuel SN North,1,STD,2029,Target Center,Minneapolis,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,266092,79bc43,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,134,True,"[{'displayValue': '28', 'period': 1.0, 'value': 28.0}
 {'displayValue': '34', 'period': 2.0, 'value': 34.0}
 {'displayValue': '35', 'period': 3.0, 'value': 35.0}
 {'displayValue': '37', 'period': 4.0, 'value': 37.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '41-31', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '21-16', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '20-15', 'type': 'road'}]",3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0a2240,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,93,False,"[{'displayValue': '22', 'period': 1.0, 'value': 22.0}
 {'displayValue': '26', 'period': 2.0, 'value': 26.0}
 {'displayValue': '24', 'period': 3.0, 'value': 24.0}
 {'displayValue': '21', 'period': 4.0, 'value': 21.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '19-52', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-23', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-29', 'type': 'road'}]",401705582,2025,2,MN,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401705582.json,2025-03-21 20:00:00-04:00,2025-03-21,True,True,True
401705583,s:40~l:46~e:401705583~c:401705583,2025-03-22T00:00Z,18203.0,True,False,False,True,False,2025-03-22T00:00Z,,[],,,home,FanDuel SN OK,1,STD,2559,Paycom Center,Oklahoma City,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,007ac1,ef3b24,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,141,True,"[{'displayValue': '34', 'period': 1.0, 'value': 34.0}
 {'displayValue': '32', 'period': 2.0, 'value': 32.0}
 {'displayValue': '37', 'period': 3.0, 'value': 37.0}
 {'displayValue': '38', 'period': 4.0, 'value': 38.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '58-12', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '31-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '27-7', 'type': 'road'}]",30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,008ca8,1d1060,True,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,106,False,"[{'displayValue': '14', 'period': 1.0, 'value': 14.0}
 {'displayValue': '35', 'period': 2.0, 'value': 35.0}
 {'displayValue': '27', 'period': 3.0, 'value': 27.0}
 {'displayValue': '30', 'period': 4.0, 'value': 30.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '18-52', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-25', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-27', 'type': 'road'}]",401705583,2025,2,OK,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401705583.json,2025-03-21 20:00:00-04:00,2025-03-21,True,True,True
401705584,s:40~l:46~e:401705584~c:401705584,2025-03-22T00:00Z,17803.0,True,False,False,True,False,2025-03-22T00:00Z,,[],,,home,FanDuel SN SW,1,STD,780,Frost Bank Center,San Antonio,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,c4ced4,True,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,128,True,"[{'displayValue': '28', 'period': 1.0, 'value': 28.0}
 {'displayValue': '36', 'period': 2.0, 'value': 36.0}
 {'displayValue': '27', 'period': 3.0, 'value': 27.0}
 {'displayValue': '37', 'period': 4.0, 'value': 37.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '30-39', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '19-17', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '11-22', 'type': 'road'}]",20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,1d428a,e01234,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,120,False,"[{'displayValue': '26', 'period': 1.0, 'value': 26.0}
 {'displayValue': '26', 'period': 2.0, 'value': 26.0}
 {'displayValue': '43', 'period': 3.0, 'value': 43.0}
 {'displayValue': '25', 'period': 4.0, 'value': 25.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '23-47', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-22', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '11-25', 'type': 'road'}]",401705584,2025,2,TX,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401705584.json,2025-03-21 20:00:00-04:00,2025-03-21,True,True,True
401705580,s:40~l:46~e:401705580~c:401705580,2025-03-21T23:00Z,18317.0,True,False,False,True,False,2025-03-21T23:00Z,,[],,,home,MNMT,1,STD,1823,Capital One Arena,Washington,True,0.0,0.0,4.0,3,STATUS_FINAL,post,True,Final,Final,Final,4.0,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,e31837,002b5c,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,105,False,"[{'displayValue': '30', 'period': 1.0, 'value': 30.0}
 {'displayValue': '24', 'period': 2.0, 'value': 24.0}
 {'displayValue': '17', 'period': 3.0, 'value': 17.0}
 {'displayValue': '34', 'period': 4.0, 'value': 34.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '15-54', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-27', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-27', 'type': 'road'}]",19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0150b5,9ca0a3,True,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,120,True,"[{'displayValue': '33', 'period': 1.0, 'value': 33.0}
 {'displayValue': '34', 'period': 2.0, 'value': 34.0}
 {'displayValue': '35', 'period': 3.0, 'value': 35.0}
 {'displayValue': '18', 'period': 4.0, 'value': 18.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '33-38', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '18-17', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '15-21', 'type': 'road'}]",401705580,2025,2,DC,,True,https://raw.githubusercontent.com/sportsdataverse/hoopR-nba-raw/main/nba/json/final/401705580.json,2025-03-21 19:00:00-04:00,2025-03-21,True,True,True
